No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
47576,TRD2023020609637,0733272300171575,1,Pekayon Jaya,17148,Klademak,98416,REG23,2,,,
47577,TRD2023020609641,0733272300173092,1,Pekayon Jaya,17148,Golo Lalong,86571,REG23,1,10,,
47578,TRD2023020609644,0733272300172193,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
47579,TRD2023020609645,0733272300172573,1,Pekayon Jaya,17148,Matalamagi (Matalamangi),98419,REG23,2,,,
47580,TRD2023020609647,0733272300171781,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
47581,TRD2023020609650,0733272300172607,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
47582,TRD2023020609653,0733272300172409,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
47583,TRD2023020609654,0733272300171872,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,6,,,
47584,TRD2023020609658,0733272300171963,1,Pekayon Jaya,17148,Bu Tanalagu,86361,REG23,5,,,
47585,TRD2023020609670,0733272300171716,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
47586,TRD2023020609676,0733272300173076,1,Pekayon Jaya,17148,Aeramo,86472,REG23,1,10,,
47587,TRD2023020609677,0733272300172441,1,Pekayon Jaya,17148,Montong Baan Selatan,83662,REG23,3,,,
47588,TRD2023020609682,0733272300172060,1,Pekayon Jaya,17148,Kayu Putih,85228,REG23,2,,,
47589,TRD2023020609684,0733272300172169,1,Pekayon Jaya,17148,Lepolima,86116,REG23,5,,,
47590,TRD2023020609688,0733272300172292,1,Pekayon Jaya,17148,Sekon,85671,REG23,5,,,
47591,TRD2023020609689,0733272300172276,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
47592,TRD2023020609692,0733272300172318,1,Pekayon Jaya,17148,Bumi Wonorejo,98813,REG23,6,,,
47593,TRD2023020609698,0733272300172516,1,Pekayon Jaya,17148,Angkasapura,99113,REG23,2,,,
47594,TRD2023020609699,0733272300173084,1,Pekayon Jaya,17148,Samau,98118,REG23,6,,,
47595,TRD2023020609708,0733272300172748,1,Pekayon Jaya,17148,Klasabi,98415,REG23,2,,,
47596,TRD2023020609715,0733272300172698,1,Pekayon Jaya,17148,Kasemen,42162,REG23,1,,,
47597,TRD2023020609729,0733272300172953,1,Pekayon Jaya,17148,Tumbang Runen,74462,REG23,1,10,,
47598,TRD2023020609739,0733272300172623,1,Pekayon Jaya,17148,Dwi Marga Utama,72274,REG23,5,,,
47599,TRD2023020703734,0733272300173241,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
47600,TRD2023020703741,0733272300173332,1,Pekayon Jaya,17148,Kilon,97463,REG23,1,10,,
47601,TRD2023020703742,0733272300173258,1,Pekayon Jaya,17148,Teluk Kenari,85819,REG23,5,,,
47602,TRD2023020703750,0733272300173431,1,Pekayon Jaya,17148,Babura Sunggal,20121,REG23,1,,,
47603,TRD2023020703751,0733272300173381,1,Pekayon Jaya,17148,Biyonga,96212,REG23,3,,,
47604,TRD2023020703752,0733272300173555,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
47605,TRD2023020703758,0733272300173498,1,Pekayon Jaya,17148,Air Hitam,28983,REG23,1,10,,
47606,TRD2023020703769,0733272300173621,1,Pekayon Jaya,17148,Mekarsari,40381,REG23,1,,,
47607,TRD2023020703771,0733272300173696,1,Pekayon Jaya,17148,Babura,20112,REG23,1,,,
47608,TRD2023020703772,0733272300173662,1,Pekayon Jaya,17148,Anaiwoi,93118,REG23,2,,,
47609,TRD2023020703775,0733272300173670,1,Pekayon Jaya,17148,Bangetayu Wetan,50115,REG23,1,,,
47610,TRD2023020703776,0733272300174066,1,Pekayon Jaya,17148,Atodopoi,93452,REG23,5,,,
47611,TRD2023020703777,0733272300174215,1,Pekayon Jaya,17148,Lalodati,93115,REG23,2,,,
47612,TRD2023020703781,0733272300173738,1,Pekayon Jaya,17148,Air Itam,33149,REG23,1,,,
47613,TRD2023020703786,0733272300173639,1,Pekayon Jaya,17148,Candi,74181,REG23,5,,,
47614,TRD2023020703791,0733272300173829,1,Pekayon Jaya,17148,Tabang,95717,REG23,3,,,
47615,TRD2023020703796,0733272300173985,1,Pekayon Jaya,17148,Mangkio Baru,94711,REG23,3,,,
47616,TRD2023020703799,0733272300174124,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
47617,TRD2023020703801,0733272300173795,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47618,TRD2023020703811,0733272300174298,1,Pekayon Jaya,17148,Jurang Mangu Barat,15223,REG23,1,,,
47619,TRD2023020703821,0733272300174249,1,Pekayon Jaya,17148,Watudambo,95372,REG23,5,,,
47620,TRD2023020703825,0733272300173993,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
47621,TRD2023020703833,0733272300174314,1,Pekayon Jaya,17148,Bulukunyi,92252,REG23,5,,,
47622,TRD2023020703835,0733272300174330,1,Pekayon Jaya,17148,Tumbang Randang,73554,REG23,5,,,
47623,TRD2023020703839,0733272300174116,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
47624,TRD2023020703840,0733272300174041,1,Pekayon Jaya,17148,Cinta Damai (Dame),20371,REG23,3,,,
47625,TRD2023020703846,2534902300080965,1,Bunigeulis,45556,Kladufu,98418,REG23,2,,,
47626,TRD2023020703849,2534902300080940,1,Bunigeulis,45556,Holmafen (Holmafem),99373,REG23,6,,,
47627,TRD2023020703856,0434532300041470,1,A M P L A S,20148,Suka Damai,24472,REG23,5,,,
47628,TRD2023020703887,0434532300041769,1,A M P L A S,20148,Sionom Hudon Utara,22456,REG23,1,,,
47629,TRD2023020703894,0434532300041751,1,A M P L A S,20148,Bakaran Batu,21421,REG23,1,,,
47630,TRD2023020703899,0434532300041660,1,A M P L A S,20148,Sipaku Area,21271,REG23,1,,,
47631,TRD2023020703906,0434532300042197,1,A M P L A S,20148,Sipange Julu,22774,REG23,1,,,
47632,TRD2023020703908,0434532300042064,1,A M P L A S,20148,Bah Lias,21184,REG23,1,,,
47633,TRD2023020703912,0434532300041959,1,A M P L A S,20148,Bawolowalani,22865,REG23,5,,,
47634,TRD2023020703915,0434532300042056,1,A M P L A S,20148,Maluo,22864,REG23,5,,,
47635,TRD2023020703916,0434532300042015,1,A M P L A S,20148,Bandar Siantar,21174,REG23,1,,,
47636,TRD2023020703918,0434532300042296,1,A M P L A S,20148,Balimbing,22753,REG23,1,,,
47637,TRD2023020703925,0434532300041934,1,A M P L A S,20148,Suka Jadi Makmur,24415,REG23,3,,,
47638,TRD2023020703946,0434532300042031,1,A M P L A S,20148,Pardomuan,22395,REG23,1,,,
47639,TRD2023020703993,0930842300029626,1,Sukodadi,30154,Air Itam,33149,REG23,1,,,
47640,TRD2023020704003,0930842300029766,1,Sukodadi,30154,Kelapa Dua,30959,REG23,3,,,
47641,TRD2023020704010,0930842300029758,1,Sukodadi,30154,Pematang Kasih,34558,REG23,3,,,
47642,TRD2023020704028,0930842300030236,1,Sukodadi,30154,Kemala Raja,32111,REG23,3,,,
47643,TRD2023020704034,0930842300029881,1,Sukodadi,30154,Abung Jayo,34581,REG23,3,,,
47644,TRD2023020704042,0930842300030038,1,Sukodadi,30154,Padang Mulia,33681,REG23,2,,,
47645,TRD2023020704046,0930842300030020,1,Sukodadi,30154,Taba Padang,39182,REG23,3,,,
47646,TRD2023020704066,0733272300174413,1,Pekayon Jaya,17148,Jangga Aur,36656,REG23,3,,,
47647,TRD2023020704067,0733272300174439,1,Pekayon Jaya,17148,Suka Makmur,24782,REG23,2,,,
47648,TRD2023020704069,0733272300174389,1,Pekayon Jaya,17148,Sarang Halang,71271,REG23,5,,,
47649,TRD2023020704089,4727892300031089,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
47650,TRD2023020704098,4727892300030883,1,Rintis,28155,Batu Besar,29466,REG23,2,,,
47651,TRD2023020704100,4727892300031295,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
47652,TRD2023020704105,4727892300031048,1,Rintis,28155,Buliang,29438,REG23,2,,,
47653,TRD2023020704129,4727892300031196,1,Rintis,28155,Patam Lestari,29427,REG23,2,,,
47654,TRD2023020704149,0532932300037216,1,Kerobokan Kelod,80117,Keramas,80581,REG23,1,,,
47655,TRD2023020704168,0532932300037661,1,Kerobokan Kelod,80117,Bakunase Dua,85116,REG23,1,,,
47656,TRD2023020704169,0532932300037430,1,Kerobokan Kelod,80117,Wolowea Timur,86462,REG23,5,,,
47657,TRD2023020704176,0532932300037893,1,Kerobokan Kelod,80117,Oe Ekam,85572,REG23,1,10,,
47658,TRD2023020704195,0532932300037562,1,Kerobokan Kelod,80117,Baturiti,82191,REG23,2,,,
47659,TRD2023020704198,0532932300037596,1,Kerobokan Kelod,80117,Bu Tanalagu,86361,REG23,1,10,,
47660,TRD2023020704220,0532932300037539,1,Kerobokan Kelod,80117,Dete,84382,REG23,5,,,
47661,TRD2023020704223,0532932300037737,1,Kerobokan Kelod,80117,Mataiyang,84455,REG23,5,,,
47662,TRD2023020704232,0434532300042379,1,A M P L A S,20148,Tanjongan Idem,24264,REG23,5,,,
47663,TRD2023020704261,0733272300174504,1,Pekayon Jaya,17148,Kilon,97463,REG23,1,10,,
47664,TRD2023020704267,0733272300174561,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
47665,TRD2023020704269,0733272300174595,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
47666,TRD2023020704272,0733272300174553,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
47667,TRD2023020704274,0733272300174546,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47668,TRD2023020704275,0733272300174579,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
47669,TRD2023020704277,0733272300174538,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
47670,TRD2023020704283,0733272300174629,1,Pekayon Jaya,17148,Liang,97582,REG23,5,,,
47671,TRD2023020704287,0733272300174611,1,Pekayon Jaya,17148,Sabatai Tua,97771,REG23,1,10,,
47672,TRD2023020704292,0733272300174603,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47673,TRD2023020704301,0733272300174660,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47674,TRD2023020704302,0733272300174645,1,Pekayon Jaya,17148,Kilon,97463,REG23,1,10,,
47675,TRD2023020704306,0733272300174652,1,Pekayon Jaya,17148,Kilon,97463,REG23,1,10,,
47676,TRD2023020704311,0733272300174777,1,Pekayon Jaya,17148,Grandeng,97574,REG23,1,10,,
47677,TRD2023020704325,0733272300174728,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
47678,TRD2023020704333,0733272300174827,1,Pekayon Jaya,17148,Rumah Tiga,97234,REG23,5,,,
47679,TRD2023020704341,0733272300174736,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
47680,TRD2023020704344,0733272300174819,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
47681,TRD2023020704345,0733272300174793,1,Pekayon Jaya,17148,Marantutul,97464,REG23,1,10,,
47682,TRD2023020704350,0733272300174710,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47683,TRD2023020704354,0733272300174892,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
47684,TRD2023020704355,0733272300174702,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47685,TRD2023020704358,0733272300174835,1,Pekayon Jaya,17148,Gamalama,97721,REG23,2,,,
47686,TRD2023020704369,0930842300030319,1,Sukodadi,30154,Sei/Sungai Rotan,36554,REG23,2,,,
47687,TRD2023020704389,2534902300081021,1,Bunigeulis,45556,Angkasapura,99113,REG23,2,,,
47688,TRD2023020704393,2534902300081013,1,Bunigeulis,45556,Klasabi,98415,REG23,2,,,
47689,TRD2023020704394,2534902300081088,1,Bunigeulis,45556,Imhasuma,98315,REG23,6,,,
47690,TRD2023020704396,2534902300081062,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
47691,TRD2023020704398,2534902300081278,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
47692,TRD2023020704401,2534902300081195,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
47693,TRD2023020704404,2534902300081328,1,Bunigeulis,45556,Ureifasei Satu (I),98261,REG23,1,10,,
47694,TRD2023020704414,2534902300081450,1,Bunigeulis,45556,Ardipura,99223,REG23,2,,,
47695,TRD2023020704416,2534902300081237,1,Bunigeulis,45556,Umbui (Umbuy),98356,REG23,6,,,
47696,TRD2023020704418,2534902300081146,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
47697,TRD2023020704419,2534902300081203,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
47698,TRD2023020704421,2534902300081468,1,Bunigeulis,45556,Imhasuma,98315,REG23,6,,,
47699,TRD2023020704429,2534902300081435,1,Bunigeulis,45556,Cikunir,46418,REG23,3,,,
47700,TRD2023020704431,2534902300081302,1,Bunigeulis,45556,Samau,98118,REG23,4,,,
47701,TRD2023020704432,2534902300081625,1,Bunigeulis,45556,Umbui (Umbuy),98356,REG23,6,,,
47702,TRD2023020704433,2534902300081369,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
47703,TRD2023020704442,2534902300081385,1,Bunigeulis,45556,Kladufu,98418,REG23,2,,,
47704,TRD2023020704446,2534902300081633,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
47705,TRD2023020704449,2534902300081336,1,Bunigeulis,45556,Kwadeware (Kanda),99358,REG23,4,,,
47706,TRD2023020704480,0733272300174942,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
47707,TRD2023020704484,0733272300174934,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47708,TRD2023020704501,0532932300038115,1,Kerobokan Kelod,80117,Kayu Putih,85228,REG23,1,,,
47709,TRD2023020704510,0733272300174959,1,Pekayon Jaya,17148,Perhentianmarpoyan,28125,REG23,1,,,
47710,TRD2023020704525,2534902300081740,1,Bunigeulis,45556,Traimelyan (Traimilyan),99469,REG23,6,,,
47711,TRD2023020704529,2534902300081757,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
47712,TRD2023020704537,0733272300175329,1,Pekayon Jaya,17148,Manembo Nembo Tengah,95545,REG23,5,,,
47713,TRD2023020704543,0733272300175154,1,Pekayon Jaya,17148,Gundaling II,22152,REG23,3,,,
47714,TRD2023020704544,0733272300175212,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
47715,TRD2023020704550,0733272300175162,1,Pekayon Jaya,17148,Huyula,96469,REG23,5,,,
47716,TRD2023020704564,0733272300175592,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
47717,TRD2023020704565,0733272300175550,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
47718,TRD2023020704569,0733272300175360,1,Pekayon Jaya,17148,Sukasari,42372,REG23,3,,,
47719,TRD2023020704570,0733272300175501,1,Pekayon Jaya,17148,Durian,79462,REG23,3,,,
47720,TRD2023020704577,0733272300175261,1,Pekayon Jaya,17148,Biyonga,96212,REG23,3,,,
47721,TRD2023020704579,0733272300175451,1,Pekayon Jaya,17148,Pematang Pauh,36552,REG23,3,,,
47722,TRD2023020704583,0733272300175584,1,Pekayon Jaya,17148,So E (Soe),85519,REG23,3,,,
47723,TRD2023020704585,0733272300175402,1,Pekayon Jaya,17148,Karukus,73555,REG23,5,,,
47724,TRD2023020704594,2534902300081914,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
47725,TRD2023020704599,2534902300081864,1,Bunigeulis,45556,Ureifasei Satu (I),98261,REG23,1,10,,
47726,TRD2023020704601,2534902300081906,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
47727,TRD2023020704615,0136932300103869,1,Grogol,11450,Tegal Harum,80361,REG23,1,,,
47728,TRD2023020704622,0136932300103539,1,Grogol,11450,Berebas Tengah (Berbas Tengah),75325,REG23,5,,,
47729,TRD2023020704624,0136932300103760,1,Grogol,11450,Bajarum,74353,REG23,5,,,
47730,TRD2023020704629,0136932300103968,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
47731,TRD2023020704646,0136932300104230,1,Grogol,11450,Galung Maloang,91121,REG23,3,,,
47732,TRD2023020704649,0136932300104099,1,Grogol,11450,Pediwang (Pidiwang),97764,REG23,5,,,
47733,TRD2023020704657,0136932300103778,1,Grogol,11450,Buntongi,94683,REG23,3,,,
47734,TRD2023020704661,0136932300104149,1,Grogol,11450,Rada Mata,87255,REG23,1,10,,
47735,TRD2023020704662,0136932300103901,1,Grogol,11450,Kadoodan,95513,REG23,5,,,
47736,TRD2023020704666,0136932300104503,1,Grogol,11450,Jalanjang,92561,REG23,5,,,
47737,TRD2023020704670,0136932300104206,1,Grogol,11450,Tebas Sungai,79461,REG23,5,,,
47738,TRD2023020704672,0136932300104461,1,Grogol,11450,Tugu Sempurna,31663,REG23,3,,,
47739,TRD2023020704677,0136932300104578,1,Grogol,11450,Bangun Purba,28557,REG23,2,,,
47740,TRD2023020704679,0136932300104289,1,Grogol,11450,Keban Agung,32272,REG23,3,,,
47741,TRD2023020704684,0136932300104529,1,Grogol,11450,Suka Harapan,78862,REG23,5,,,
47742,TRD2023020704685,0136932300103802,1,Grogol,11450,Wawonduru,84251,REG23,3,,,
47743,TRD2023020704686,0136932300104263,1,Grogol,11450,Ahusen,97127,REG23,2,,,
47744,TRD2023020704688,0136932300104214,1,Grogol,11450,Gamalama,97721,REG23,2,,,
47745,TRD2023020704691,0136932300104255,1,Grogol,11450,Pencong,90244,REG23,5,,,
47746,TRD2023020704693,0136932300104396,1,Grogol,11450,Dulumai,94663,REG23,5,,,
47747,TRD2023020704695,0136932300104008,1,Grogol,11450,Baru Ilir,76131,REG23,1,,,
47748,TRD2023020704696,0136932300104305,1,Grogol,11450,Sawai Itepo,97853,REG23,5,,,
47749,TRD2023020704700,0136932300104487,1,Grogol,11450,Karya Mulya,30161,REG23,1,,,
47750,TRD2023020704703,0136932300103919,1,Grogol,11450,Montong Baan Selatan,83662,REG23,3,,,
47751,TRD2023020704704,0136932300104453,1,Grogol,11450,Birobuli Utara,94231,REG23,2,,,
47752,TRD2023020704709,0136932300104271,1,Grogol,11450,Tete Uri,92955,REG23,5,,,
47753,TRD2023020704710,0136932300103570,1,Grogol,11450,Ahusen,97127,REG23,2,,,
47754,TRD2023020704711,0136932300104131,1,Grogol,11450,Kalukuang,92255,REG23,5,,,
47755,TRD2023020704713,0136932300104032,1,Grogol,11450,Karya Ambalutu,96266,REG23,3,,,
47756,TRD2023020704746,2534902300081963,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
47757,TRD2023020704747,2534902300082011,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
47758,TRD2023020705051,2534902300082128,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
47759,TRD2023020705054,2534902300082110,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
47760,TRD2023020705063,2534902300082185,1,Bunigeulis,45556,Joglo,11640,REG23,1,,,
47761,TRD2023020705066,2534902300082201,1,Bunigeulis,45556,Rengas,15412,REG23,1,,,
47762,TRD2023020705073,2534902300082466,1,Bunigeulis,45556,Rambatan,27271,REG23,5,,,
47763,TRD2023020705079,2534902300082581,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
47764,TRD2023020705083,2534902300082409,1,Bunigeulis,45556,Kayu Putih,85228,REG23,2,,,
47765,TRD2023020705092,2534902300082789,1,Bunigeulis,45556,Angkasapura,99113,REG23,2,,,
47766,TRD2023020705100,2534902300082888,1,Bunigeulis,45556,Kau/Kou (Kow),97793,REG23,5,,,
47767,TRD2023020705104,2534902300082367,1,Bunigeulis,45556,Mattoanging,92574,REG23,5,,,
47768,TRD2023020705117,2534902300082870,1,Bunigeulis,45556,Rumah Tiga,97234,REG23,2,,,
47769,TRD2023020705120,2534902300082730,1,Bunigeulis,45556,Kaobula,93721,REG23,3,,,
47770,TRD2023020705132,2534902300082227,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
47771,TRD2023020705135,2534902300082375,1,Bunigeulis,45556,Bugis,77312,REG23,3,,,
47772,TRD2023020705421,0733272300175733,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
47773,TRD2023020705435,0733272300175808,1,Pekayon Jaya,17148,Titiwungen Utara,95113,REG23,2,,,
47774,TRD2023020705437,0733272300175774,1,Pekayon Jaya,17148,Kota Matsum II,20215,REG23,1,,,
47775,TRD2023020705441,0733272300175865,1,Pekayon Jaya,17148,Pemecutan,80231,REG23,1,,,
47776,TRD2023020705442,0733272300175790,1,Pekayon Jaya,17148,Palipi,22262,REG23,3,,,
47777,TRD2023020705453,0733272300175881,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47778,TRD2023020705467,0733272300175931,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47779,TRD2023020705969,0733272300175980,1,Pekayon Jaya,17148,Birak,99777,REG23,1,10,,
47780,TRD2023020705976,0733272300176343,1,Pekayon Jaya,17148,Sereh,99352,REG23,6,,,
47781,TRD2023020705978,0733272300175998,1,Pekayon Jaya,17148,Jaibaru Timur,84119,REG23,2,,,
47782,TRD2023020705979,0733272300176061,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
47783,TRD2023020705986,0733272300176269,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
47784,TRD2023020705987,0733272300176194,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
47785,TRD2023020705990,0733272300176483,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47786,TRD2023020705992,0733272300176129,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
47787,TRD2023020705994,0733272300176236,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
47788,TRD2023020705996,0733272300176178,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
47789,TRD2023020706001,0733272300176285,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
47790,TRD2023020706002,0733272300176186,1,Pekayon Jaya,17148,Bakunase Dua,85116,REG23,2,,,
47791,TRD2023020706003,0733272300176459,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47792,TRD2023020706012,0733272300176400,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47793,TRD2023020706014,0733272300176327,1,Pekayon Jaya,17148,Tanah Raja,97713,REG23,2,,,
47794,TRD2023020706025,0733272300176921,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
47795,TRD2023020706029,0733272300176517,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
47796,TRD2023020706031,0733272300176822,1,Pekayon Jaya,17148,Ardipura,99223,REG23,2,,,
47797,TRD2023020706036,0733272300176376,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
47798,TRD2023020706039,0733272300176392,1,Pekayon Jaya,17148,Montong Baan Selatan,83662,REG23,3,,,
47799,TRD2023020706040,0733272300177010,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
47800,TRD2023020706042,0733272300176608,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
47801,TRD2023020706050,0733272300176681,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
47802,TRD2023020706058,0733272300176731,1,Pekayon Jaya,17148,Kalampangan,73114,REG23,5,,,
47803,TRD2023020706059,0733272300176863,1,Pekayon Jaya,17148,Rabasahain,85763,REG23,1,10,,
47804,TRD2023020706061,0733272300176988,1,Pekayon Jaya,17148,Nggutibob (Ngunti Bob),99651,REG23,6,,,
47805,TRD2023020706063,0733272300176806,1,Pekayon Jaya,17148,Uskwar,99468,REG23,6,,,
47806,TRD2023020706068,0733272300176715,1,Pekayon Jaya,17148,Klasabi,98415,REG23,2,,,
47807,TRD2023020706070,0733272300176251,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
47808,TRD2023020706071,0733272300176723,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
47809,TRD2023020706079,0733272300177051,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
47810,TRD2023020706080,0733272300177044,1,Pekayon Jaya,17148,Liwo,86271,REG23,1,10,,
47811,TRD2023020807851,0733272300177226,1,Pekayon Jaya,17148,1 Ulu,30257,REG23,1,,,
47812,TRD2023020807860,0733272300177333,1,Pekayon Jaya,17148,Kabar,83671,REG23,3,,,
47813,TRD2023020807864,0733272300177549,1,Pekayon Jaya,17148,Sabatai Tua,97771,REG23,1,10,,
47814,TRD2023020807869,0733272300177564,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
47815,TRD2023020807874,0733272300177382,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
47816,TRD2023020807876,0733272300177374,1,Pekayon Jaya,17148,Bahomakmur,94974,REG23,5,,,
47817,TRD2023020807877,0733272300177531,1,Pekayon Jaya,17148,Batang Ayumi Jae,22716,REG23,2,,,
